,init_node,term_node,capacity,length,free_flow_time,b,power,speed,toll,link_type,from,to,volume,cost
2271,792,788,2000,2.728,3.5,0.15,4,0,0,1,792,788,250.91999999996915,3.609250070987137
2272,792,790,2500,2.87736,3.42,0.15,4,0,0,1,792,790,1300.9500000000044,3.5727127508154903
2273,792,800,500,5.795,7.99,0.15,4,0,0,1,792,800,416.2040378255188,8.797217648540398
2275,793,785,4000,5.79532,6.96,0.15,4,0,0,1,793,785,219.99000000001976,7.191822351515664
2276,793,794,3500,5.79532,6.96,0.15,4,0,0,1,793,794,601.1300000000192,7.1927212518860975
2277,793,801,3000,5.85632,7.03,0.15,4,0,0,1,793,801,374.6499999999796,7.264509286501
2278,793,914,2000,7.3111,8.7,0.15,4,0,0,1,793,914,627.2699999999895,9.005071244750726
2280,794,786,3000,5.856,6.89,0.15,4,0,0,1,794,786,192.77000000006228,7.124257619080975
2281,794,793,3500,5.79532,6.96,0.15,4,0,0,1,794,793,609.1899999999441,7.192770962972732
2282,794,795,4000,5.91731,7.03,0.15,4,0,0,1,794,795,826.7299999999741,7.26861664961499
2283,794,802,3000,5.79532,7.41,0.15,4,0,0,1,794,802,273.57999999999447,7.64188967087579
2285,795,787,4500,5.91731,7.03,0.15,4,0,0,1,795,787,222.03000000002797,7.266698649469671
2286,795,794,4000,5.91731,7.03,0.15,4,0,0,1,795,794,555.2399999999689,7.267083898047942
2287,795,797,1500,4.51647,5.8,0.15,4,0,0,1,795,797,437.5600000000195,5.986958279558945
2288,795,799,2500,4.73487,5.71,0.15,4,0,0,1,795,799,1580.7581864564854,6.036302883515421
2289,795,803,2500,5.734,7.33,0.15,4,0,0,1,795,803,1066.820000000087,7.595818583792551
2291,796,790,2000,2.989,3.98,0.15,4,0,0,1,796,790,953.6300000000992,4.1304184400812645
2292,796,797,1000,3.05244,3.58,0.15,4,0,0,1,796,797,848.5431830213856,3.9804981448579135
2293,796,798,1000,2.92864,4.39,0.15,4,0,0,1,796,798,713.3368153483098,4.677649506403043
2294,796,800,500,2.75582,3.31,0.15,4,0,0,1,796,800,722.0600000000195,5.579629252574818
2296,797,791,1500,3.05244,3.65,0.15,4,0,0,1,797,791,532.9300000000803,3.7808212806971886
2297,797,795,1500,4.51647,5.8,0.15,4,0,0,1,797,795,728.0986669670892,6.028955244520291
2298,797,796,1000,3.05244,3.58,0.15,4,0,0,1,797,796,824.2600000000675,3.949971719603945
2299,797,799,1000,3.05061,3.65,0.15,4,0,0,1,797,799,1075.2931846516583,4.503991727869465
2301,798,796,1000,2.92864,4.39,0.15,4,0,0,1,798,796,305.04314547310054,4.512847254032783
2302,798,799,2000,3.05974,3.66,0.15,4,0,0,1,798,799,918.7768169786723,3.806840366324336
2303,798,800,1000,2.89348,3.46,0.15,4,0,0,1,798,800,981.8300000000164,4.058033966724502
2304,798,804,3000,2.99149,4.48,0.15,4,0,0,1,798,804,1121.949999999968,4.612805134998973
2306,799,795,2500,4.73487,5.71,0.15,4,0,0,1,799,795,1047.0200016302624,5.925745202028158
2307,799,797,1000,3.05061,3.65,0.15,4,0,0,1,799,797,574.6500000000306,3.8317276217749128
2308,799,798,2000,3.05974,3.66,0.15,4,0,0,1,799,798,893.099999999962,3.8042195489077857
2309,799,805,6000,2.80666,3.6,0.15,4,0,0,1,799,805,3177.4381864565657,3.754737860985931
2311,800,757,3000,2.93054,3.71,0.15,4,0,0,1,800,757,2324.3940378255866,4.027769981274637
2312,800,792,500,5.795,7.99,0.15,4,0,0,1,800,792,15.72000000000844,8.22180117103045
2313,800,796,500,2.75582,3.31,0.15,4,0,0,1,800,796,499.5268528967572,3.914856125636669
2314,800,798,1000,2.89348,3.46,0.15,4,0,0,1,800,798,1043.760001630326,4.191723946662373
2315,800,808,500,5.978,12.39,0.15,4,0,0,1,800,808,13.660000000003492,12.629121035345609
2317,801,389,2500,7.50969,9.58,0.15,4,0,0,1,801,389,137.74000000000524,9.880400841495828
2318,801,793,3000,5.85632,7.03,0.15,4,0,0,1,801,793,239.47000000006665,7.264295612049805
2319,801,802,2000,5.917,7.09,0.15,4,0,0,1,801,802,449.04000000000815,7.329382449756875
2320,801,913,3500,20.8982,24.92,0.15,4,0,0,1,801,913,128.36999999998807,25.755934764275448
2322,802,388,2000,4.42618,4.78,0.15,4,0,0,1,802,388,761.3300000000307,4.972102553130544
2323,802,794,3000,5.79532,7.41,0.15,4,0,0,1,802,794,48.26000000003842,7.641812874434403
2324,802,801,2000,5.917,7.09,0.15,4,0,0,1,802,801,230.5700000000652,7.326867857574133
2325,802,803,2500,5.856,6.96,0.15,4,0,0,1,802,803,351.32999999999447,7.194647194034422
2327,803,709,2500,6.1003,7.69,0.15,4,0,0,1,803,709,1148.200000000128,7.985336855377555
2328,803,795,2500,5.734,7.33,0.15,4,0,0,1,803,795,558.8400000000256,7.562105270447255
2329,803,802,2500,5.856,6.96,0.15,4,0,0,1,803,802,259.97999999998865,7.194362095658543
2330,803,805,1000,4.60136,5.9,0.15,4,0,0,1,803,805,552.9900000000052,6.1668128564499245
2331,803,807,1000,4.758,5.74,0.15,4,0,0,1,803,807,291.51999999998225,5.9365383701881385
2333,804,798,3000,2.99149,4.48,0.15,4,0,0,1,804,798,526.7531454731507,4.600298323367199
2334,804,805,4500,2.86765,3.6,0.15,4,0,0,1,804,805,1497.9400000000023,3.7213361198171753
2335,804,806,2000,3.05061,3.8,0.15,4,0,0,1,804,806,1430.5611061693562,4.071228420666864
2336,804,808,2500,2.8383,3.44,0.15,4,0,0,1,804,808,2364.955043980961,3.966751896985511
2338,805,799,6000,2.80666,3.6,0.15,4,0,0,1,805,799,2001.9100000000544,3.718958569837566
2339,805,803,1000,4.60136,5.9,0.15,4,0,0,1,805,803,417.98999999996886,6.111069516082556
2340,805,804,4500,2.86765,3.6,0.15,4,0,0,1,805,804,2706.616150150272,3.7853784879193304
2341,805,807,2000,2.98962,3.81,0.15,4,0,0,1,805,807,1319.1520363063464,4.037747037036094
2343,806,710,2500,2.867,3.52,0.15,4,0,0,1,806,710,2707.135228861785,4.360641668155826
2344,806,804,2000,3.05061,3.8,0.15,4,0,0,1,806,804,1011.5831454731378,3.959328899009885
2345,806,807,2000,2.989,5.86,0.15,4,0,0,1,806,807,287.9899999999834,5.97993790141992
2346,806,808,1500,2.9784,3.62,0.15,4,0,0,1,806,808,1043.7499999999563,3.866433755806004
2348,807,711,2500,2.74568,3.19,0.15,4,0,0,1,807,711,1574.2120363063514,3.3750543869428977
2349,807,803,1000,4.758,5.74,0.15,4,0,0,1,807,803,307.72000000000844,5.938040155473299
2350,807,805,2000,2.98962,3.81,0.15,4,0,0,1,807,805,983.2200000000665,3.962965778915496
2351,807,806,2000,2.989,5.86,0.15,4,0,0,1,807,806,519.1601616801563,5.983550932003654
2353,808,584,500,6.26996,10.64,0.15,4,0,0,1,808,584,601.9247090193021,14.242933824777996
2354,808,768,4500,2.928,3.59,0.15,4,0,0,1,808,768,3161.4103349616635,3.8382974328175146
2355,808,800,500,5.978,12.39,0.15,4,0,0,1,808,800,0.0,12.62912
2356,808,804,2500,2.8383,3.44,0.15,4,0,0,1,808,804,845.6899999999586,3.560288697065229
2357,808,806,1500,2.9784,3.62,0.15,4,0,0,1,808,806,946.9341226923859,3.825377015105486
2359,809,697,2500,2.989,3.95,0.15,4,0,0,1,809,697,2233.500516003078,4.447021401911074
2360,809,810,1000,2.928,4.17,0.15,4,0,0,1,809,810,400.06000000000495,4.3031424098419455
2361,809,811,2500,2.989,3.95,0.15,4,0,0,1,809,811,412.95000000012806,4.07000108084895
2362,809,814,2500,2.92864,3.71,0.15,4,0,0,1,809,814,1352.9194839970953,3.8748757653804073
2364,810,698,2000,2.86765,4.67,0.15,4,0,0,1,810,698,243.1399999999703,4.784859007883025
2365,810,809,1000,2.928,4.17,0.15,4,0,0,1,810,809,679.3600000000297,4.420357723575764
2366,810,812,3500,2.98962,4.01,0.15,4,0,0,1,810,812,94.93999999997321,4.129585125656959
2367,810,866,2500,4.57663,6.49,0.15,4,0,0,1,810,866,352.61999999996624,6.673450504148989
2369,811,809,2500,2.989,3.95,0.15,4,0,0,1,811,809,804.3700000001554,4.075909679117079
2370,811,812,2500,2.867,3.84,0.15,4,0,0,1,811,812,384.3200000000143,3.9550016876526097
2371,811,816,3000,3.11339,3.81,0.15,4,0,0,1,811,816,387.10000000008586,3.934694025067607
2372,811,817,2500,2.93054,3.87,0.15,4,0,0,1,811,817,405.7100000001301,3.987624228987497
2374,812,810,3500,2.98962,4.01,0.15,4,0,0,1,812,810,165.2799999999479,4.129587791194619
2375,812,811,2500,2.867,3.84,0.15,4,0,0,1,812,811,476.9000000000742,3.9554427315980183
2376,812,818,2000,3.11339,3.89,0.15,4,0,0,1,812,818,191.45999999997,4.014584604176569
2377,812,866,1000,4.53415,6.47,0.15,4,0,0,1,812,866,403.47000000002294,6.677084197845393
2379,813,472,3000,1.87122,1.39,0.15,4,0,0,1,813,472,1431.910000000018,1.4756702119155063
2380,813,473,1000,0.7446,1.44,0.15,4,0,0,1,813,473,1686.630278908473,3.2177513721088173
2381,813,701,2000,2.93054,4.43,0.15,4,0,0,1,813,701,1834.2243185582995,5.017315689801233
2382,813,814,6000,3.05549,3.76,0.15,4,0,0,1,813,814,1201.8997145767134,3.883127727925296
2384,814,702,3500,2.92864,4.55,0.15,4,0,0,1,814,702,1331.286483779404,4.68143179485335
2385,814,809,2500,2.92864,3.71,0.15,4,0,0,1,814,809,1180.9700000000084,3.854857135816893
2386,814,813,6000,3.05549,3.76,0.15,4,0,0,1,814,813,2172.529999999999,3.8919143637749234
2387,814,816,2500,2.93371,3.95,0.15,4,0,0,1,814,816,459.97000000001566,4.068027363376316
2389,815,471,3000,3.24219,3.84,0.15,4,0,0,1,815,471,287.68000000002934,3.969736305291256
2390,815,472,3000,1.4461,2.22,0.15,4,0,0,1,815,472,3135.4815972490906,2.6751967648571524
2391,815,638,2000,4.39242,5.72,0.15,4,0,0,1,815,638,1090.5014954408473,5.9715322672754265
2392,815,821,2500,2.93054,3.58,0.15,4,0,0,1,815,821,957.6000000001148,3.7087814127851777
2394,816,471,3000,0.65699,0.61,0.15,4,0,0,1,816,471,2080.700000000201,0.6574521878666798
2395,816,811,3000,3.11339,3.81,0.15,4,0,0,1,816,811,301.7100000000792,3.9345940642032167
2396,816,814,2500,2.93371,3.95,0.15,4,0,0,1,816,814,910.0000000000435,4.077749850084483
2397,816,822,2500,2.92864,3.9,0.15,4,0,0,1,816,822,763.360000000066,4.022230863111712
2399,817,470,1000,0.61304,0.74,0.15,4,0,0,1,817,470,688.3900000000795,0.7894480935684784
2400,817,811,2500,2.93054,3.87,0.15,4,0,0,1,817,811,795.3000000001557,3.993166795209796
2401,817,818,3500,2.87283,4.12,0.15,4,0,0,1,817,818,365.42999999997846,4.2349866400712175
2402,817,819,3500,2.989,3.51,0.15,4,0,0,1,817,819,415.340000000062,3.629664409792433
2404,818,812,2000,3.11339,3.89,0.15,4,0,0,1,818,812,266.8299999999581,4.014720467046387
2405,818,817,3500,2.87283,4.12,0.15,4,0,0,1,818,817,424.5700000000288,4.235047017685113
2406,818,820,1500,2.80865,4.26,0.15,4,0,0,1,818,820,25.419999999976422,4.372346052703324
2407,818,869,1500,4.44087,6.33,0.15,4,0,0,1,818,869,44.32999999997992,6.507635524303957
2409,819,469,3000,0.65982,0.34,0.15,4,0,0,1,819,469,1550.8100000000632,0.3700346288193193
2410,819,817,3500,2.989,3.51,0.15,4,0,0,1,819,817,986.4400000001624,3.6328820708941865
2411,819,820,1500,2.745,3.52,0.15,4,0,0,1,819,820,426.5900000001566,3.6332539143902896
2412,819,829,3000,2.93815,3.79,0.15,4,0,0,1,819,829,1132.690000000046,3.91907886545348
2414,820,818,1500,2.80865,4.26,0.15,4,0,0,1,820,818,77.42999999999302,4.37235053704262
2415,820,819,1500,2.745,3.52,0.15,4,0,0,1,820,819,476.32000000004336,3.6351686384259967
2416,820,830,500,3.05061,4.75,0.15,4,0,0,1,820,830,57.549999999995634,4.872149450710384
2417,820,869,1500,4.44087,5.66,0.15,4,0,0,1,820,869,444.6700000001656,5.844191630784342
2419,821,815,2500,2.93054,3.58,0.15,4,0,0,1,821,815,2385.3600000000224,4.142293299827508
2420,821,822,2000,2.98962,3.95,0.15,4,0,0,1,821,822,420.05999999994674,4.070737758523211
2421,821,823,4000,2.928,3.73,0.15,4,0,0,1,821,823,1134.3600000001609,3.850738792997904
2422,821,826,2500,2.93371,4.39,0.15,4,0,0,1,821,826,340.76000000000204,4.50757569515733
2424,822,470,1000,3.19596,3.36,0.15,4,0,0,1,822,470,254.089999999982,3.4899391812345697
2425,822,816,2500,2.92864,3.9,0.15,4,0,0,1,822,816,1700.1500000001688,4.142270801696079
2426,822,821,2000,2.98962,3.95,0.15,4,0,0,1,822,821,432.0300000000207,4.070874901833494
2427,822,824,2000,2.98962,3.95,0.15,4,0,0,1,822,824,625.1000000000276,4.075238937525728
2429,823,821,4000,2.928,3.73,0.15,4,0,0,1,823,821,2226.3999999999724,3.90081982851876
2430,823,824,2000,2.93054,3.95,0.15,4,0,0,1,823,824,995.4500000000552,4.10358346714976
2431,823,828,3000,2.928,3.84,0.15,4,0,0,1,823,828,1057.650000000045,3.9660182654939766
2432,823,833,3000,2.92864,4.11,0.15,4,0,0,1,823,833,1222.970000000052,4.244171546993179
2434,824,469,3000,3.54115,4.01,0.15,4,0,0,1,824,469,476.6800000000803,4.152029405497257
2435,824,822,2000,2.98962,3.95,0.15,4,0,0,1,824,822,1360.250000000102,4.1963626289680604
2436,824,823,2000,2.93054,3.95,0.15,4,0,0,1,824,823,1049.7100000000282,4.1121836091888975
2437,824,834,9000,3.05061,5.01,0.15,4,0,0,1,824,834,1249.4800000000178,5.132303574780163
2439,825,638,1000,3.0341,3.63,0.15,4,0,0,1,825,638,1475.9135816242706,6.335061119172068
2440,825,649,1500,3.05,4.01,0.15,4,0,0,1,825,649,1213.5699999999488,4.389709200297238
2441,825,826,2000,2.86765,3.68,0.15,4,0,0,1,825,826,486.489999999998,3.7966384789210816
2442,825,827,1000,3.05061,4.35,0.15,4,0,0,1,825,827,233.52000000025143,4.4739647355643966
2444,826,638,1500,3.0008,4.8,0.15,4,0,0,1,826,638,1160.9085045591928,5.178352832256288
2445,826,821,2500,2.93371,4.39,0.15,4,0,0,1,826,821,392.6499999999942,4.507749098901433
2446,826,825,2000,2.86765,3.68,0.15,4,0,0,1,826,825,452.70382423667616,3.796155024564913
2447,826,828,2000,3.111,3.94,0.15,4,0,0,1,826,828,552.7500000000655,4.0678881210455
2449,827,651,1000,2.93054,3.99,0.15,4,0,0,1,827,651,579.1600000000471,4.174559317683368
2450,827,825,1000,3.05061,4.35,0.15,4,0,0,1,827,825,492.9461757632671,4.5105525825502815
2451,827,828,2000,2.93054,3.99,0.15,4,0,0,1,827,828,570.3199999999997,4.11117907863468
2452,827,837,2500,2.86765,3.84,0.15,4,0,0,1,827,837,347.59000000022934,3.954921244242152
2454,828,823,3000,2.928,3.84,0.15,4,0,0,1,828,823,1179.9199999999837,3.970903125640716
2455,828,826,2000,3.111,3.94,0.15,4,0,0,1,828,826,978.4723287958623,4.098298030470163
2456,828,827,2000,2.93054,3.99,0.15,4,0,0,1,828,827,304.8600000000297,4.107544706692219
2457,828,838,500,2.87283,3.63,0.15,4,0,0,1,828,838,383.64000000015216,3.933631230721872
2459,829,457,1000,3.05061,3.65,0.15,4,0,0,1,829,457,530.3300000000454,3.815332477412816
2460,829,468,2500,1.66609,1.33,0.15,4,0,0,1,829,468,283.6200000000172,1.3966766468657437
2461,829,819,3000,2.93815,3.79,0.15,4,0,0,1,829,819,1665.060000000165,3.961472714657848
2462,829,834,7500,2.928,5.31,0.15,4,0,0,1,829,834,1173.479999999996,5.42759735721961
2464,830,468,2500,1.50659,2.85,0.15,4,0,0,1,830,468,443.1500000001397,2.910685664766202
2465,830,820,500,3.05061,4.75,0.15,4,0,0,1,830,820,96.31000000000496,4.873005222415995
2466,830,832,500,2.867,4.11,0.15,4,0,0,1,830,832,54.469999999979336,4.22476683255192
2467,830,872,3000,4.4979,5.96,0.15,4,0,0,1,830,872,30.490000000027067,6.139916009538547
2469,831,457,1000,0.682,0.72,0.15,4,0,0,1,831,457,1163.0985045592606,0.9449267806796016
2470,831,836,1000,2.98962,3.68,0.15,4,0,0,1,831,836,659.0200000000405,3.9037046315803097
2471,831,845,1000,4.51647,5.97,0.15,4,0,0,1,831,845,324.2199999999939,6.160554005000513
2473,832,459,2000,1.27372,1.27,0.15,4,0,0,1,832,459,322.1499999999796,1.3210770352846273
2474,832,830,500,2.867,4.11,0.15,4,0,0,1,832,830,76.87000000000262,4.225024413834409
2475,832,872,2000,4.39962,6.29,0.15,4,0,0,1,832,872,71.87000000007538,6.465986373303473
2477,833,455,3000,2.14543,2.7,0.15,4,0,0,1,833,455,949.120000000039,2.7898746624039363
2478,833,823,3000,2.92864,4.11,0.15,4,0,0,1,833,823,1806.4800000000469,4.308200764783972
2479,833,834,10500,2.93815,4.89,0.15,4,0,0,1,833,834,1204.7200000000012,5.007653112249077
2480,833,838,2000,3.05061,4.51,0.15,4,0,0,1,833,838,460.0099999999729,4.633917688989878
2482,834,456,5500,1.96908,2.01,0.15,4,0,0,1,834,456,1999.1900000000317,2.094026435971595
2483,834,824,9000,3.05061,5.01,0.15,4,0,0,1,834,824,1851.3500000000715,5.133369990985046
2484,834,829,7500,2.928,5.31,0.15,4,0,0,1,834,829,1073.9800000000105,5.427454907984821
2485,834,833,10500,2.93815,4.89,0.15,4,0,0,1,834,833,1089.3300000000015,5.007610972966209
2487,835,455,3000,1.18441,2.85,0.15,4,0,0,1,835,455,770.5225214886522,2.899236740534316
2488,835,836,6000,2.928,3.73,0.15,4,0,0,1,835,836,438.46999999999383,3.84713595712426
2489,835,840,3500,2.93371,3.85,0.15,4,0,0,1,835,840,275.2374785113643,3.96737048564532
2490,835,846,1500,4.37885,6.96,0.15,4,0,0,1,835,846,84.52000000000406,7.135164523820114
2492,836,456,5500,1.13467,2.41,0.15,4,0,0,1,836,456,680.2100000000501,2.4554713725826383
2493,836,831,1000,2.98962,3.68,0.15,4,0,0,1,836,831,485.05000000004657,3.8301399987802087
2494,836,835,6000,2.928,3.73,0.15,4,0,0,1,836,835,339.6500000000088,3.8471257454171313
2495,836,846,2500,4.41945,6.34,0.15,4,0,0,1,836,846,102.4699999999866,6.516780684153985
2497,837,827,2500,2.86765,3.84,0.15,4,0,0,1,837,827,835.2661757633177,3.961883315353639
2498,837,838,3000,2.80865,3.79,0.15,4,0,0,1,837,838,669.5900000000184,3.9037568514419614
2499,837,839,2500,2.99149,4.94,0.15,4,0,0,1,837,839,55.560000000026776,5.059659780761994
2500,837,842,2000,3.05061,3.61,0.15,4,0,0,1,837,842,827.820000000167,3.747917994812232
2502,838,454,3000,1.98695,1.93,0.15,4,0,0,1,838,454,422.8900000000649,2.009592307101266
2503,838,828,500,2.87283,3.63,0.15,4,0,0,1,838,828,539.302328795915,4.4818785165356125
2504,838,833,2000,3.05061,4.51,0.15,4,0,0,1,838,833,647.7000000000189,4.63946560735218
2505,838,837,3000,2.80865,3.79,0.15,4,0,0,1,838,837,685.4861757633553,3.90389567366677
2507,839,837,2500,2.99149,4.94,0.15,4,0,0,1,839,837,99.62999999996099,5.059661469040425
2508,839,840,2000,2.92864,3.9,0.15,4,0,0,1,839,840,639.3000000000537,4.023252976605345
2509,839,844,1500,2.93054,3.95,0.15,4,0,0,1,839,844,669.4799999999741,4.090732743288011
2510,839,847,2000,4.49955,6.38,0.15,4,0,0,1,839,847,58.50000000003638,6.559982700511742
2512,840,454,3000,1.20311,2.45,0.15,4,0,0,1,840,454,1063.3274785114554,2.503924566662342
2513,840,835,3500,2.93371,3.85,0.15,4,0,0,1,840,835,481.1712682853104,3.967554690181754
2514,840,839,2000,2.92864,3.9,0.15,4,0,0,1,840,839,456.4399999999878,4.0187325771375
2515,840,847,2500,4.59893,6.4,0.15,4,0,0,1,840,847,126.86000000004424,6.583963565170285
2517,841,453,500,0.7446,1.48,0.15,4,0,0,1,841,453,770.3000000000537,2.7603670801045945
2518,841,663,3500,3.05061,4.16,0.15,4,0,0,1,841,663,745.2500000000146,4.283307085989617
2519,841,842,3500,2.928,3.9,0.15,4,0,0,1,841,842,1036.3408011826104,4.021616701674926
2520,841,843,500,2.93371,4.18,0.15,4,0,0,1,841,843,292.570000000007,4.370851675074507
2522,842,651,2000,2.93371,4.5,0.15,4,0,0,1,842,651,900.939999999995,4.64514343766679
2523,842,837,2000,3.05061,3.61,0.15,4,0,0,1,842,837,887.9200000000128,3.753060916817125
2524,842,841,3500,2.928,3.9,0.15,4,0,0,1,842,841,1153.4200000000783,4.0240197538813565
2525,842,844,1500,2.928,3.9,0.15,4,0,0,1,842,844,466.94000000014057,4.022613323127212
2527,843,665,2000,2.928,3.73,0.15,4,0,0,1,843,665,1142.6411022906032,3.9067300487203287
2528,843,841,500,2.93371,4.18,0.15,4,0,0,1,843,841,309.0308011826346,4.38884281713253
2529,843,844,3000,3.111,4.25,0.15,4,0,0,1,843,844,420.94919881741953,4.374687123427785
2530,843,848,2000,4.575,6.45,0.15,4,0,0,1,843,848,44.95999999999913,6.633000247079208
2532,844,839,1500,2.93054,3.95,0.15,4,0,0,1,844,839,588.2200000000594,4.081233030138519
2533,844,842,1500,2.928,3.9,0.15,4,0,0,1,844,842,633.8491988174355,4.035772395379672
2534,844,843,3000,3.111,4.25,0.15,4,0,0,1,844,843,524.9587266775343,4.375037717276276
2535,844,848,3500,4.758,6.0,0.15,4,0,0,1,844,848,196.32127332249365,6.190328909221998
2537,845,459,2000,3.63808,7.72,0.15,4,0,0,1,845,459,36.47000000000844,7.865523328035863
2538,845,467,2500,2.20446,2.09,0.15,4,0,0,1,845,467,309.80149544085725,2.1782523284413067
2539,845,831,1000,4.51647,5.97,0.15,4,0,0,1,845,831,467.897934832472,6.1935798268510736
2540,845,846,2500,5.80013,7.86,0.15,4,0,0,1,845,846,60.99000000002707,8.092005617626745
2541,845,875,3000,5.9808,7.14,0.15,4,0,0,1,845,875,220.23000000002503,7.379263103579155
2543,846,835,1500,4.37885,6.96,0.15,4,0,0,1,846,835,187.6600000000108,7.135409753926734
2544,846,836,2500,4.41945,6.34,0.15,4,0,0,1,846,836,251.66000000004715,6.5168756511250745
2545,846,845,2500,5.80013,7.86,0.15,4,0,0,1,846,845,80.10000000000582,8.09200644246406
2546,846,847,3500,6.03931,7.67,0.15,4,0,0,1,846,847,73.59000000004744,7.911572624848323
2547,846,856,1500,5.91983,7.52,0.15,4,0,0,1,846,856,84.34999999999854,7.756804479358779
2549,847,839,2000,4.49955,6.38,0.15,4,0,0,1,847,839,113.36000000000786,6.55999187714215
2550,847,840,2500,4.59893,6.4,0.15,4,0,0,1,847,840,304.7600000000675,6.584169203513244
2551,847,846,3500,6.03931,7.67,0.15,4,0,0,1,847,846,72.5000000000291,7.91157261181976
2552,847,848,5000,5.97831,7.62,0.15,4,0,0,1,847,848,159.06000000000495,7.859133570604328
2553,847,857,3500,5.79628,8.29,0.15,4,0,0,1,847,857,55.92000000003464,8.521851281029331
2555,848,447,4000,3.81335,5.59,0.15,4,0,0,1,848,447,341.0388977094699,5.742578307654994
2556,848,843,2000,4.575,6.45,0.15,4,0,0,1,848,843,102.82237561301008,6.633006758985665
2557,848,844,3500,4.758,6.0,0.15,4,0,0,1,848,844,355.980000000076,6.190416310298062
2558,848,847,5000,5.97831,7.62,0.15,4,0,0,1,848,847,96.69000000001688,7.859132559842569
2559,848,858,3000,5.67333,7.25,0.15,4,0,0,1,848,858,115.57000000000698,7.476935595105785
2561,849,447,4000,2.16185,1.87,0.15,4,0,0,1,849,447,772.9937343619966,1.956865198152424
2562,849,664,5500,4.45801,5.88,0.15,4,0,0,1,849,664,839.832154005504,6.0587998991256935
2563,849,665,1000,4.57663,6.48,0.15,4,0,0,1,849,665,322.4141116324972,6.673568419293151
2564,849,851,2000,4.55258,7.13,0.15,4,0,0,1,849,851,95.68127332248697,7.312108802328766
2565,849,853,2500,4.514,6.45,0.15,4,0,0,1,849,853,212.68000000003667,6.630610675442023
2566,849,859,5500,5.73692,7.36,0.15,4,0,0,1,849,859,57.80000000002474,7.589476813465722
2568,850,668,4500,2.989,3.84,0.15,4,0,0,1,850,668,1541.4300000001167,3.9674898990195286
2569,850,851,3500,2.86765,4.8,0.15,4,0,0,1,850,851,267.06999999999965,4.914730409604609
2570,850,852,2500,2.80666,3.67,0.15,4,0,0,1,850,852,123.18000000000028,3.7822696445770174
2571,850,854,2500,2.67358,3.38,0.15,4,0,0,1,850,854,417.14000000007945,3.487336184364709
2573,851,669,5500,2.93054,4.62,0.15,4,0,0,1,851,669,1061.0600000000268,4.738181535930379
2574,851,849,2000,4.55258,7.13,0.15,4,0,0,1,851,849,131.31000000001222,7.312123072477392
2575,851,850,3500,2.86765,4.8,0.15,4,0,0,1,851,850,431.5900000000256,4.914872473769278
2576,851,853,1500,2.86765,4.11,0.15,4,0,0,1,851,853,124.8100000000486,4.224735550550613
2578,852,850,2500,2.80666,3.67,0.15,4,0,0,1,852,850,290.6600000000399,3.782366986191671
2579,852,853,2000,2.989,3.49,0.15,4,0,0,1,852,853,205.59000000001836,3.609618452709821
2580,852,854,500,2.80865,3.85,0.15,4,0,0,1,852,854,280.0000000000364,4.0191402144000286
2581,852,860,2000,4.47592,6.08,0.15,4,0,0,1,852,860,102.7000000000262,6.259043140983602
2583,853,849,2500,4.514,6.45,0.15,4,0,0,1,853,849,458.0000000000364,6.63164981517532
2584,853,851,1500,2.86765,4.11,0.15,4,0,0,1,853,851,313.5300000000716,4.225882750670798
2585,853,852,2000,2.989,3.49,0.15,4,0,0,1,853,852,224.89000000007215,3.6096436907155662
2586,853,860,2500,4.57663,5.77,0.15,4,0,0,1,853,860,162.29000000003725,5.953080570007468
2588,854,670,500,5.91731,10.31,0.15,4,0,0,1,854,670,43.14000000000669,10.546778101903904
2589,854,850,2500,2.67358,3.38,0.15,4,0,0,1,854,850,706.9200000000636,3.490184572922141
2590,854,852,500,2.80865,3.85,0.15,4,0,0,1,854,852,161.22000000003027,3.9685883431464095
2591,854,861,500,5.734,9.03,0.15,4,0,0,1,854,861,2.6399999999994175,9.259360001052723
2592,854,905,1000,4.9361,8.33,0.15,4,0,0,1,854,905,537.8199999999997,8.631984375071225
2593,854,907,3500,4.18462,5.97,0.15,4,0,0,1,854,907,272.320000000087,6.137417617958871
2595,855,466,5000,2.10339,1.67,0.15,4,0,0,1,855,466,182.6300000000192,1.7541360458781483
2596,855,467,2500,3.79232,5.88,0.15,4,0,0,1,855,467,569.9800000000249,6.034075926074616
2597,855,856,4000,5.79789,7.41,0.15,4,0,0,1,855,856,168.45000000003347,7.641919095856226
2598,855,878,2500,5.91731,7.99,0.15,4,0,0,1,855,878,190.0800000000236,8.226732451952913
2600,856,846,1500,5.91983,7.52,0.15,4,0,0,1,856,846,171.26000000005297,7.756984876037275
2601,856,855,4000,5.79789,7.41,0.15,4,0,0,1,856,855,160.340000000062,7.641918469703443
2602,856,857,3000,5.9808,7.62,0.15,4,0,0,1,856,857,119.2100000000064,7.859234849784128
2603,856,863,2000,5.92203,7.07,0.15,4,0,0,1,856,863,97.84000000004016,7.306887273743768
2605,857,847,3500,5.79628,8.29,0.15,4,0,0,1,857,847,100.87000000003172,8.521852057870424
2606,857,856,3000,5.9808,7.62,0.15,4,0,0,1,857,856,66.85000000007129,7.8592322818167855
2607,857,858,3000,5.91983,7.46,0.15,4,0,0,1,857,858,143.77000000000407,7.696799102257581
2608,857,885,3500,6.22469,7.39,0.15,4,0,0,1,857,885,78.50000000001454,7.638987880505994
